"id","nombre","linea","categoria","tipo","precio_actual","moneda_actual","precio_base_usd","comision_paypal_porcentaje","comision_paypal_fija_usd","precio_paypal_calculado_usd","precio_venta_usd","estado_precio","archivo_fuente"
"tw-educa-curso-31::perfil-1::lanzamiento","Curso práctico de Python Web — Estudiante con carné — lanzamiento","tw-educa","Programación","curso","{""publico"":""Estudiante con carné"",""lanzamiento_soles"":199,""lanzamiento_usd"":59}","PEN/USD","59","5.40","0.30","62.684990","69","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-31::perfil-1::regular","Curso práctico de Python Web — Estudiante con carné — regular","tw-educa","Programación","curso","{""publico"":""Estudiante con carné"",""regular_soles"":249,""regular_usd"":73}","PEN/USD","73","5.40","0.30","77.484144","79","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-31::perfil-2::preventa","Curso práctico de Python Web — Profesional — preventa","tw-educa","Programación","curso","{""publico"":""Profesional"",""preventa_soles"":299,""preventa_usd"":88}","PEN/USD","88","5.40","0.30","93.340381","99","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-31::perfil-2::lanzamiento","Curso práctico de Python Web — Profesional — lanzamiento","tw-educa","Programación","curso","{""publico"":""Profesional"",""lanzamiento_soles"":399,""lanzamiento_usd"":117}","PEN/USD","117","5.40","0.30","123.995772","129","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-31::perfil-2::regular","Curso práctico de Python Web — Profesional — regular","tw-educa","Programación","curso","{""publico"":""Profesional"",""regular_soles"":499,""regular_usd"":147}","PEN/USD","147","5.40","0.30","155.708246","159","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-32::perfil-1::preventa","Curso práctico de Frontend Web — Estudiante con carné — preventa","tw-educa","Desarrollo web","curso","{""publico"":""Estudiante con carné"",""preventa_soles"":99,""preventa_usd"":30}","PEN/USD","30","5.40","0.30","32.029599","39","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-32::perfil-1::lanzamiento","Curso práctico de Frontend Web — Estudiante con carné — lanzamiento","tw-educa","Desarrollo web","curso","{""publico"":""Estudiante con carné"",""lanzamiento_soles"":149,""lanzamiento_usd"":44}","PEN/USD","44","5.40","0.30","46.828753","49","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-32::perfil-1::regular","Curso práctico de Frontend Web — Estudiante con carné — regular","tw-educa","Desarrollo web","curso","{""publico"":""Estudiante con carné"",""regular_soles"":199,""regular_usd"":59}","PEN/USD","59","5.40","0.30","62.684990","69","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-32::perfil-2::preventa","Curso práctico de Frontend Web — Profesional — preventa","tw-educa","Desarrollo web","curso","{""publico"":""Profesional"",""preventa_soles"":199,""preventa_usd"":59}","PEN/USD","59","5.40","0.30","62.684990","69","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-32::perfil-2::lanzamiento","Curso práctico de Frontend Web — Profesional — lanzamiento","tw-educa","Desarrollo web","curso","{""publico"":""Profesional"",""lanzamiento_soles"":249,""lanzamiento_usd"":73}","PEN/USD","73","5.40","0.30","77.484144","79","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-32::perfil-2::regular","Curso práctico de Frontend Web — Profesional — regular","tw-educa","Desarrollo web","curso","{""publico"":""Profesional"",""regular_soles"":349,""regular_usd"":103}","PEN/USD","103","5.40","0.30","109.196618","119","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-33::perfil-1::preventa","Curso práctico de Informática Básica — Estudiante — preventa","tw-educa","Informática","curso","{""publico"":""Estudiante"",""preventa_soles"":69,""preventa_usd"":21}","PEN/USD","21","5.40","0.30","22.515857","29","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-33::perfil-1::lanzamiento","Curso práctico de Informática Básica — Estudiante — lanzamiento","tw-educa","Informática","curso","{""publico"":""Estudiante"",""lanzamiento_soles"":89,""lanzamiento_usd"":27}","PEN/USD","27","5.40","0.30","28.858351","29","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-33::perfil-1::regular","Curso práctico de Informática Básica — Estudiante — regular","tw-educa","Informática","curso","{""publico"":""Estudiante"",""regular_soles"":129,""regular_usd"":38}","PEN/USD","38","5.40","0.30","40.486258","49","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-33::perfil-2::preventa","Curso práctico de Informática Básica — General — preventa","tw-educa","Informática","curso","{""publico"":""General"",""preventa_soles"":119,""preventa_usd"":35}","PEN/USD","35","5.40","0.30","37.315011","39","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-33::perfil-2::lanzamiento","Curso práctico de Informática Básica — General — lanzamiento","tw-educa","Informática","curso","{""publico"":""General"",""lanzamiento_soles"":149,""lanzamiento_usd"":44}","PEN/USD","44","5.40","0.30","46.828753","49","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-33::perfil-2::regular","Curso práctico de Informática Básica — General — regular","tw-educa","Informática","curso","{""publico"":""General"",""regular_soles"":199,""regular_usd"":59}","PEN/USD","59","5.40","0.30","62.684990","69","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-34::perfil-1::preventa","Curso práctico de GNU/Linux — Estudiante con carné — preventa","tw-educa","Sistemas","curso","{""publico"":""Estudiante con carné"",""preventa_soles"":89,""preventa_usd"":27}","PEN/USD","27","5.40","0.30","28.858351","29","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-34::perfil-1::lanzamiento","Curso práctico de GNU/Linux — Estudiante con carné — lanzamiento","tw-educa","Sistemas","curso","{""publico"":""Estudiante con carné"",""lanzamiento_soles"":119,""lanzamiento_usd"":35}","PEN/USD","35","5.40","0.30","37.315011","39","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-34::perfil-1::regular","Curso práctico de GNU/Linux — Estudiante con carné — regular","tw-educa","Sistemas","curso","{""publico"":""Estudiante con carné"",""regular_soles"":169,""regular_usd"":50}","PEN/USD","50","5.40","0.30","53.171248","59","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-34::perfil-2::preventa","Curso práctico de GNU/Linux — Profesional — preventa","tw-educa","Sistemas","curso","{""publico"":""Profesional"",""preventa_soles"":169,""preventa_usd"":50}","PEN/USD","50","5.40","0.30","53.171248","59","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-34::perfil-2::lanzamiento","Curso práctico de GNU/Linux — Profesional — lanzamiento","tw-educa","Sistemas","curso","{""publico"":""Profesional"",""lanzamiento_soles"":229,""lanzamiento_usd"":68}","PEN/USD","68","5.40","0.30","72.198732","79","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-34::perfil-2::regular","Curso práctico de GNU/Linux — Profesional — regular","tw-educa","Sistemas","curso","{""publico"":""Profesional"",""regular_soles"":299,""regular_usd"":88}","PEN/USD","88","5.40","0.30","93.340381","99","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-35::perfil-1::preventa","Preparación para Admisión UNMSM — Escolar / egresado — preventa","tw-educa","Preparación académica","curso","{""publico"":""Escolar / egresado"",""preventa_soles"":179,""preventa_usd"":53}","PEN/USD","53","5.40","0.30","56.342495","59","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-35::perfil-1::lanzamiento","Preparación para Admisión UNMSM — Escolar / egresado — lanzamiento","tw-educa","Preparación académica","curso","{""publico"":""Escolar / egresado"",""lanzamiento_soles"":249,""lanzamiento_usd"":73}","PEN/USD","73","5.40","0.30","77.484144","79","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-35::perfil-1::regular","Preparación para Admisión UNMSM — Escolar / egresado — regular","tw-educa","Preparación académica","curso","{""publico"":""Escolar / egresado"",""regular_soles"":349,""regular_usd"":103}","PEN/USD","103","5.40","0.30","109.196618","119","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-35::perfil-2::preventa","Preparación para Admisión UNMSM — General — preventa","tw-educa","Preparación académica","curso","{""publico"":""General"",""preventa_soles"":249,""preventa_usd"":73}","PEN/USD","73","5.40","0.30","77.484144","79","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-35::perfil-2::lanzamiento","Preparación para Admisión UNMSM — General — lanzamiento","tw-educa","Preparación académica","curso","{""publico"":""General"",""lanzamiento_soles"":349,""lanzamiento_usd"":103}","PEN/USD","103","5.40","0.30","109.196618","119","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-35::perfil-2::regular","Preparación para Admisión UNMSM — General — regular","tw-educa","Preparación académica","curso","{""publico"":""General"",""regular_soles"":449,""regular_usd"":132}","PEN/USD","132","5.40","0.30","139.852009","149","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-36::perfil-1::preventa","Preparación para Admisión UNI — Escolar / egresado — preventa","tw-educa","Preparación académica","curso","{""publico"":""Escolar / egresado"",""preventa_soles"":199,""preventa_usd"":59}","PEN/USD","59","5.40","0.30","62.684990","69","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-36::perfil-1::lanzamiento","Preparación para Admisión UNI — Escolar / egresado — lanzamiento","tw-educa","Preparación académica","curso","{""publico"":""Escolar / egresado"",""lanzamiento_soles"":279,""lanzamiento_usd"":82}","PEN/USD","82","5.40","0.30","86.997886","89","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-36::perfil-1::regular","Preparación para Admisión UNI — Escolar / egresado — regular","tw-educa","Preparación académica","curso","{""publico"":""Escolar / egresado"",""regular_soles"":379,""regular_usd"":112}","PEN/USD","112","5.40","0.30","118.710360","119","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-36::perfil-2::preventa","Preparación para Admisión UNI — General — preventa","tw-educa","Preparación académica","curso","{""publico"":""General"",""preventa_soles"":279,""preventa_usd"":82}","PEN/USD","82","5.40","0.30","86.997886","89","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-36::perfil-2::lanzamiento","Preparación para Admisión UNI — General — lanzamiento","tw-educa","Preparación académica","curso","{""publico"":""General"",""lanzamiento_soles"":379,""lanzamiento_usd"":112}","PEN/USD","112","5.40","0.30","118.710360","119","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-36::perfil-2::regular","Preparación para Admisión UNI — General — regular","tw-educa","Preparación académica","curso","{""publico"":""General"",""regular_soles"":499,""regular_usd"":147}","PEN/USD","147","5.40","0.30","155.708246","159","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-37::perfil-1::preventa","Preparación para Admisión UNAC — Escolar / egresado — preventa","tw-educa","Preparación académica","curso","{""publico"":""Escolar / egresado"",""preventa_soles"":159,""preventa_usd"":47}","PEN/USD","47","5.40","0.30","50.000000","59","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
"tw-educa-curso-37::perfil-1::lanzamiento","Preparación para Admisión UNAC — Escolar / egresado — lanzamiento","tw-educa","Preparación académica","curso","{""publico"":""Escolar / egresado"",""lanzamiento_soles"":229,""lanzamiento_usd"":68}","PEN/USD","68","5.40","0.30","72.198732","79","PRECIO_BASE_USD_DEFINIDO","data/cursos_tw_educa.json; data/precios_internacionales_tw_educa.json"
